postcode,name,state,latitude,longitude
157,"DIE HOEWES EXT 1",,-25.7069,28.2294
157,"DIE HOEWES UIT 1",,-25.7069,28.2294
157,"DIE HOEWES EXT 126",,-25.7069,28.2294
46,"DIE HOEWES EXT 126",,-25.7069,28.2294
157,"DIE HOEWES UIT 126",,-25.7069,28.2294
46,"DIE HOEWES UIT 126",,-25.7069,28.2294
157,"DIE HOEWES EXT 2",,-25.7069,28.2294
157,"DIE HOEWES UIT 2",,-25.7069,28.2294
157,"DIE HOEWES EXT 22",,-25.7069,28.2294
157,"DIE HOEWES UIT 22",,-25.7069,28.2294
157,"DIE HOEWES EXT 26",,-25.7069,28.2294
46,"DIE HOEWES EXT 26",,-25.7069,28.2294
157,"DIE HOEWES UIT 26",,-25.7069,28.2294
46,"DIE HOEWES UIT 26",,-25.7069,28.2294
157,"DIE HOEWES EXT 46",,-25.7069,28.2294
157,"DIE HOEWES UIT 46",,-25.7069,28.2294
157,"DIE HOEWES EXT 88",,-25.7069,28.2294
157,"DIE HOEWES UIT 88",,-25.7069,28.2294
157,DORINGKLOOF,,-25.7069,28.2294
157,DORINGKLOOF,,-25.7069,28.2294
157,"ECO PARK EST",,-25.7069,28.2294
140,"ECO PARK EST",,-25.7069,28.2294
157,"ECOPARK LGD",,-25.7069,28.2294
140,"ECOPARK LGD",,-25.7069,28.2294
157,"ELDO MANOR",,-25.7069,28.2294
157,"ELDO VIEW",,-25.7069,28.2294
149,"ELDO VIEW",,-25.7069,28.2294
157,ELDOSIG,,-25.7069,28.2294
149,ELDOSIG,,-25.7069,28.2294
157,ELDOGLEN,,-25.7069,28.2294
171,ELDOGLEN,,-25.7069,28.2294
157,ELDOPARK,,-25.7069,28.2294
166,ELDOPARK,,-25.7069,28.2294
157,ELDORAIGNE,,-25.7069,28.2294
171,ELDORAIGNE,,-25.7069,28.2294
157,"ELDORAIGNE EXT 1",,-25.7069,28.2294
157,"ELDORAIGNE UIT 1",,-25.7069,28.2294
157,"ELDORAIGNE EXT 11",,-25.7069,28.2294
157,"ELDORAIGNE UIT 11",,-25.7069,28.2294
157,"ELDORAIGNE EXT 16",,-25.7069,28.2294
157,"ELDORAIGNE UIT 16",,-25.7069,28.2294
157,"ELDORAIGNE EXT 17",,-25.7069,28.2294
157,"ELDORAIGNE UIT 17",,-25.7069,28.2294
157,"ELDORAIGNE EXT 18",,-25.7069,28.2294
157,"ELDORAIGNE UIT 18",,-25.7069,28.2294
157,"ELDORAIGNE EXT 19",,-25.7069,28.2294
157,"ELDORAIGNE UIT 19",,-25.7069,28.2294
157,"ELDORAIGNE EXT 2",,-25.7069,28.2294
157,"ELDORAIGNE UIT 2",,-25.7069,28.2294
157,"ELDORAIGNE EXT 20",,-25.7069,28.2294
171,"ELDORAIGNE EXT 20",,-25.7069,28.2294
157,"ELDORAIGNE UIT 20",,-25.7069,28.2294
171,"ELDORAIGNE UIT 20",,-25.7069,28.2294
157,"ELDORAIGNE EXT 21",,-25.7069,28.2294
157,"ELDORAIGNE UIT 21",,-25.7069,28.2294
157,"ELDORAIGNE EXT 23",,-25.7069,28.2294
171,"ELDORAIGNE EXT 23",,-25.7069,28.2294
157,"ELDORAIGNE UIT 23",,-25.7069,28.2294
171,"ELDORAIGNE UIT 23",,-25.7069,28.2294
157,"ELDORAIGNE EXT 26",,-25.7069,28.2294
157,"ELDORAIGNE UIT 26",,-25.7069,28.2294
157,"ELDORAIGNE EXT 27",,-25.7069,28.2294
157,"ELDORAIGNE UIT 27",,-25.7069,28.2294
157,"ELDORAIGNE EXT 3",,-25.7069,28.2294
157,"ELDORAIGNE UIT 3",,-25.7069,28.2294
157,"ELDORAIGNE EXT 31",,-25.7069,28.2294
157,"ELDORAIGNE UIT 31",,-25.7069,28.2294
157,"ELDORAIGNE EXT 32",,-25.7069,28.2294
157,"ELDORAIGNE UIT 32",,-25.7069,28.2294
157,"ELDORAIGNE EXT 33",,-25.7069,28.2294
157,"ELDORAIGNE UIT 33",,-25.7069,28.2294
157,"ELDORAIGNE EXT 35",,-25.7069,28.2294
157,"ELDORAIGNE UIT 35",,-25.7069,28.2294
157,"ELDORAIGNE EXT 37",,-25.7069,28.2294
157,"ELDORAIGNE UIT 37",,-25.7069,28.2294
157,"ELDORAIGNE EXT 38",,-25.7069,28.2294
171,"ELDORAIGNE EXT 38",,-25.7069,28.2294
157,"ELDORAIGNE UIT 38",,-25.7069,28.2294
171,"ELDORAIGNE UIT 38",,-25.7069,28.2294
157,"ELDORAIGNE EXT 39",,-25.7069,28.2294
157,"ELDORAIGNE UIT 39",,-25.7069,28.2294
157,"ELDORAIGNE EXT 40",,-25.7069,28.2294
157,"ELDORAIGNE UIT 40",,-25.7069,28.2294
157,"ELDORAIGNE EXT 45",,-25.7069,28.2294
157,"ELDORAIGNE UIT 45",,-25.7069,28.2294
157,"ELDORAIGNE EXT 47",,-25.7069,28.2294
157,"ELDORAIGNE UIT 47",,-25.7069,28.2294
157,"ELDORAIGNE EXT 5",,-25.7069,28.2294
157,"ELDORAIGNE UIT 5",,-25.7069,28.2294
157,"ELDORAIGNE EXT 6",,-25.7069,28.2294
157,"ELDORAIGNE UIT 6",,-25.7069,28.2294
157,"ELDORAIGNE EXT 9",,-25.7069,28.2294
157,"ELDORAIGNE UIT 9",,-25.7069,28.2294
157,GERHARDSVILLE,,-25.7069,28.2294
157,GERHARDSVILLE,,-25.7069,28.2294
157,HENNOPSMEER,,-25.7069,28.2294
172,HENNOPSMEER,,-25.7069,28.2294
157,HENNOPSPARK,,-25.7069,28.2294
172,HENNOPSPARK,,-25.7069,28.2294
157,"HENNOPSPARK EXT 1",,-25.7069,28.2294
157,"HENNOPSPARK UIT 1",,-25.7069,28.2294
157,"HENNOPSPARK EXT 15",,-25.7069,28.2294
157,"HENNOPSPARK UIT 15",,-25.7069,28.2294
157,"HENNOPSPARK EXT 2",,-25.7069,28.2294
157,"HENNOPSPARK UIT 2",,-25.7069,28.2294
157,"HENNOPSPARK EXT 3",,-25.7069,28.2294
157,"HENNOPSPARK UIT 3",,-25.7069,28.2294
157,"HENNOPSPARK EXT 32",,-25.7069,28.2294
157,"HENNOPSPARK UIT 32",,-25.7069,28.2294
157,"HENNOPSPARK EXT 39",,-25.7069,28.2294
157,"HENNOPSPARK UIT 39",,-25.7069,28.2294
157,"HENNOPSPARK EXT 4",,-25.7069,28.2294
157,"HENNOPSPARK UIT 4",,-25.7069,28.2294
157,"HENNOPSPARK EXT 5",,-25.7069,28.2294
157,"HENNOPSPARK UIT 5",,-25.7069,28.2294
157,"HERITAGE HILL EST",,-25.7069,28.2294
169,"HERITAGE HILL EST",,-25.7069,28.2294
157,"HERITAGE HILL LGD",,-25.7069,28.2294
169,"HERITAGE HILL LGD",,-25.7069,28.2294
157,HEUWELOORD,,-25.7069,28.2294
173,HEUWELOORD,,-25.7069,28.2294
157,"HEUWELOORD EXT 2",,-25.7069,28.2294
173,"HEUWELOORD EXT 2",,-25.7069,28.2294
157,"HEUWELOORD UIT 2",,-25.7069,28.2294
173,"HEUWELOORD UIT 2",,-25.7069,28.2294
157,"HEUWELOORD EXT 3",,-25.7069,28.2294
173,"HEUWELOORD EXT 3",,-25.7069,28.2294
157,"HEUWELOORD UIT 3",,-25.7069,28.2294
173,"HEUWELOORD UIT 3",,-25.7069,28.2294
157,"HEUWELOORD EXT 4",,-25.7069,28.2294
173,"HEUWELOORD EXT 4",,-25.7069,28.2294
157,"HEUWELOORD UIT 4",,-25.7069,28.2294
173,"HEUWELOORD UIT 4",,-25.7069,28.2294
157,HEUWELSIG,,-25.7069,28.2294
157,"HEUWELSIG ESTATE",,-25.7069,28.2294
131,"HEUWELSIG ESTATE",,-25.7069,28.2294
157,"HEUWELSIG LANDGOED",,-25.7069,28.2294
131,"HEUWELSIG LANDGOED",,-25.7069,28.2294
157,HIGHVELD,,-25.7069,28.2294
169,HIGHVELD,,-25.7069,28.2294
157,"HIGHVELD EXT 10",,-25.7069,28.2294
157,"HIGHVELD UIT 10",,-25.7069,28.2294
157,"HIGHVELD EXT 11",,-25.7069,28.2294
169,"HIGHVELD EXT 11",,-25.7069,28.2294
157,"HIGHVELD UIT 11",,-25.7069,28.2294
169,"HIGHVELD UIT 11",,-25.7069,28.2294
157,"HIGHVELD EXT 12",,-25.7069,28.2294
157,"HIGHVELD UIT 12",,-25.7069,28.2294
157,"HIGHVELD EXT 2",,-25.7069,28.2294
169,"HIGHVELD EXT 2",,-25.7069,28.2294
157,"HIGHVELD UIT 2",,-25.7069,28.2294
169,"HIGHVELD UIT 2",,-25.7069,28.2294
157,"HIGHVELD EXT 43",,-25.7069,28.2294
169,"HIGHVELD EXT 43",,-25.7069,28.2294
157,"HIGHVELD UIT 43",,-25.7069,28.2294
169,"HIGHVELD UIT 43",,-25.7069,28.2294
157,"HIGHVELD EXT 44",,-25.7069,28.2294
169,"HIGHVELD EXT 44",,-25.7069,28.2294
157,"HIGHVELD UIT 44",,-25.7069,28.2294
169,"HIGHVELD UIT 44",,-25.7069,28.2294
157,"HIGHVELD EXT 47",,-25.7069,28.2294
169,"HIGHVELD EXT 47",,-25.7069,28.2294
157,"HIGHVELD UIT 47",,-25.7069,28.2294
169,"HIGHVELD UIT 47",,-25.7069,28.2294
157,"HIGHVELD EXT 7",,-25.7069,28.2294
169,"HIGHVELD EXT 7",,-25.7069,28.2294
157,"HIGHVELD UIT 7",,-25.7069,28.2294
169,"HIGHVELD UIT 7",,-25.7069,28.2294
157,"HIGHVELD EXT 8",,-25.7069,28.2294
169,"HIGHVELD EXT 8",,-25.7069,28.2294
157,"HIGHVELD UIT 8",,-25.7069,28.2294
169,"HIGHVELD UIT 8",,-25.7069,28.2294
157,"HIGHVELD EXT 9",,-25.7069,28.2294
169,"HIGHVELD EXT 9",,-25.7069,28.2294
157,"HIGHVELD UIT 9",,-25.7069,28.2294
169,"HIGHVELD UIT 9",,-25.7069,28.2294
157,"HIGHVELD PARK",,-25.7069,28.2294
67,"HIGHVELD PARK",,-25.7069,28.2294
157,HOEVELDPARK,,-25.7069,28.2294
67,HOEVELDPARK,,-25.7069,28.2294
157,IRENE,,-25.7069,28.2294
62,IRENE,,-25.7069,28.2294
157,"IRENE EXT 10",,-25.7069,28.2294
157,"IRENE UIT 10",,-25.7069,28.2294
157,"IRENE EXT 39",,-25.7069,28.2294
157,"IRENE UIT 39",,-25.7069,28.2294
157,"IRENE EXT 44",,-25.7069,28.2294
157,"IRENE UIT 44",,-25.7069,28.2294
157,"IRENE EXT 49",,-25.7069,28.2294
157,"IRENE UIT 49",,-25.7069,28.2294
157,KLOOFSIG,,-25.7069,28.2294
157,KOSMOSDAL,,-25.7069,28.2294
157,"KOSMOSDAL EXT 13",,-25.7069,28.2294
157,"KOSMOSDAL UIT 13",,-25.7069,28.2294
157,"KOSMOSDAL EXT 21",,-25.7069,28.2294
157,"KOSMOSDAL UIT 21",,-25.7069,28.2294
157,"KOSMOSDAL EXT 52",,-25.7069,28.2294
46,"KOSMOSDAL EXT 52",,-25.7069,28.2294
157,"KOSMOSDAL UIT 52",,-25.7069,28.2294
46,"KOSMOSDAL UIT 52",,-25.7069,28.2294
157,"KOSMOSDAL EXT 61",,-25.7069,28.2294
149,"KOSMOSDAL EXT 61",,-25.7069,28.2294
157,"KOSMOSDAL UIT 61",,-25.7069,28.2294
149,"KOSMOSDAL UIT 61",,-25.7069,28.2294
157,"LOWLARDIA EXT 48",,-25.7069,28.2294
46,"LOWLARDIA EXT 48",,-25.7069,28.2294
157,"LOWLARDIA UIT 48",,-25.7069,28.2294
46,"LOWLARDIA UIT 48",,-25.7069,28.2294
157,LYTTELTON,,-25.7069,28.2294
140,LYTTELTON,,-25.7069,28.2294
157,"LYTTELTON EXT 1",,-25.7069,28.2294
157,"LYTTELTON UIT 1",,-25.7069,28.2294
157,"LYTTELTON EXT 3",,-25.7069,28.2294
157,"LYTTELTON UIT 3",,-25.7069,28.2294
157,"LYTTELTON MANOR",,-25.7069,28.2294
140,"LYTTELTON MANOR",,-25.7069,28.2294
157,"LYTTELTON MANOR EXT 1",,-25.7069,28.2294
157,"LYTTELTON MANOR UIT 1",,-25.7069,28.2294
157,"LYTTELTON MANOR EXT 11",,-25.7069,28.2294
157,"LYTTELTON MANOR UIT 11",,-25.7069,28.2294
157,"LYTTELTON MANOR EXT 2",,-25.7069,28.2294
157,"LYTTELTON MANOR UIT 2",,-25.7069,28.2294
157,"LYTTELTON MANOR EXT 3",,-25.7069,28.2294
157,"LYTTELTON MANOR UIT 3",,-25.7069,28.2294
157,"LYTTELTON SOUTH",,-25.7069,28.2294
176,"LYTTELTON SOUTH",,-25.7069,28.2294
157,LYTTELTON-SUID,,-25.7069,28.2294
176,LYTTELTON-SUID,,-25.7069,28.2294
158,"THE REEDS EXT 45",,-25.7069,28.2294
61,"THE REEDS EXT 45",,-25.7069,28.2294
158,"THE REEDS UIT 45",,-25.7069,28.2294
61,"THE REEDS UIT 45",,-25.7069,28.2294
169,"HIGHVELD TECHNO PARK",,-25.7069,28.2294
169,"HOEVELD TECHNOPARK",,-25.7069,28.2294
180,"WILLOW WAY",,-25.7069,28.2294
41,"WILLOW WAY",,-25.7069,28.2294
181,MENLYN,,-25.7781,28.2358
63,MENLYN,,-25.7781,28.2358
181,"MENLYN CENTRAL",,-25.7781,28.2358
77,"MENLYN CENTRAL",,-25.7781,28.2358
181,"MENLYN EXT 2",,-25.7781,28.2358
181,"MENLYN UIT 2",,-25.7781,28.2358
181,"MENLYN EXT 3",,-25.7781,28.2358
181,"MENLYN UIT 3",,-25.7781,28.2358
181,MONUMENTPARK,,-25.7781,28.2358
105,MONUMENTPARK,,-25.7781,28.2358
181,"MONUMENTPARK EXT 11",,-25.7781,28.2358
181,"MONUMENTPARK UIT 11",,-25.7781,28.2358
181,"MONUMENTPARK EXT 2",,-25.7781,28.2358
181,"MONUMENTPARK UIT 2",,-25.7781,28.2358
181,"MONUMENTPARK EXT 3",,-25.7781,28.2358
181,"MONUMENTPARK UIT 3",,-25.7781,28.2358
181,"MONUMENTPARK EXT 4",,-25.7781,28.2358
181,"MONUMENTPARK UIT 4",,-25.7781,28.2358
181,"MONUMENTPARK EXT 5",,-25.7781,28.2358
181,"MONUMENTPARK UIT 5",,-25.7781,28.2358
181,"MONUMENTPARK EXT 7",,-25.7781,28.2358
181,"MONUMENTPARK UIT 7",,-25.7781,28.2358
181,"MONUMENTPARK EXT 8",,-25.7781,28.2358
181,"MONUMENTPARK UIT 8",,-25.7781,28.2358
181,"MORELETA PLAZA",,-25.7781,28.2358
167,"MORELETA PLAZA",,-25.7781,28.2358
181,"MORELETA RIDGE",,-25.7781,28.2358
44,"MORELETA RIDGE",,-25.7781,28.2358
181,MORELETARIF,,-25.7781,28.2358
44,MORELETARIF,,-25.7781,28.2358
181,MORELETAPARK,,-25.7781,28.2358
44,MORELETAPARK,,-25.7781,28.2358
181,"MORELETAPARK EXT 1",,-25.7781,28.2358
44,"MORELETAPARK EXT 1",,-25.7781,28.2358
181,"MORELETAPARK UIT 1",,-25.7781,28.2358
44,"MORELETAPARK UIT 1",,-25.7781,28.2358
181,"MORELETAPARK EXT 17",,-25.7781,28.2358
44,"MORELETAPARK EXT 17",,-25.7781,28.2358
181,"MORELETAPARK UIT 17",,-25.7781,28.2358
44,"MORELETAPARK UIT 17",,-25.7781,28.2358
181,"MORELETAPARK EXT 19",,-25.7781,28.2358
44,"MORELETAPARK EXT 19",,-25.7781,28.2358
181,"MORELETAPARK UIT 19",,-25.7781,28.2358
44,"MORELETAPARK UIT 19",,-25.7781,28.2358
181,"MORELETAPARK EXT 2",,-25.7781,28.2358
44,"MORELETAPARK EXT 2",,-25.7781,28.2358
181,"MORELETAPARK UIT 2",,-25.7781,28.2358
44,"MORELETAPARK UIT 2",,-25.7781,28.2358
181,"MORELETAPARK EXT 20",,-25.7781,28.2358
44,"MORELETAPARK EXT 20",,-25.7781,28.2358
181,"MORELETAPARK UIT 20",,-25.7781,28.2358
44,"MORELETAPARK UIT 20",,-25.7781,28.2358
181,"MORELETAPARK EXT 21",,-25.7781,28.2358
44,"MORELETAPARK EXT 21",,-25.7781,28.2358
181,"MORELETAPARK UIT 21",,-25.7781,28.2358
44,"MORELETAPARK UIT 21",,-25.7781,28.2358
181,"MORELETAPARK EXT 23",,-25.7781,28.2358
44,"MORELETAPARK EXT 23",,-25.7781,28.2358
181,"MORELETAPARK UIT 23",,-25.7781,28.2358
44,"MORELETAPARK UIT 23",,-25.7781,28.2358
181,"MORELETAPARK EXT 24",,-25.7781,28.2358
44,"MORELETAPARK EXT 24",,-25.7781,28.2358
181,"MORELETAPARK UIT 24",,-25.7781,28.2358
44,"MORELETAPARK UIT 24",,-25.7781,28.2358
181,"MORELETAPARK EXT 27",,-25.7781,28.2358
44,"MORELETAPARK EXT 27",,-25.7781,28.2358
181,"MORELETAPARK UIT 27",,-25.7781,28.2358
44,"MORELETAPARK UIT 27",,-25.7781,28.2358
181,"MORELETAPARK EXT 30",,-25.7781,28.2358
44,"MORELETAPARK EXT 30",,-25.7781,28.2358
181,"MORELETAPARK UIT 30",,-25.7781,28.2358
44,"MORELETAPARK UIT 30",,-25.7781,28.2358
181,"MORELETAPARK EXT 31",,-25.7781,28.2358
181,"MORELETAPARK UIT 31",,-25.7781,28.2358
181,"MORELETAPARK EXT 36",,-25.7781,28.2358
44,"MORELETAPARK EXT 36",,-25.7781,28.2358
181,"MORELETAPARK UIT 36",,-25.7781,28.2358
44,"MORELETAPARK UIT 36",,-25.7781,28.2358
181,"MORELETAPARK EXT 4",,-25.7781,28.2358
44,"MORELETAPARK EXT 4",,-25.7781,28.2358
181,"MORELETAPARK UIT 4",,-25.7781,28.2358
44,"MORELETAPARK UIT 4",,-25.7781,28.2358
181,"MORELETAPARK EXT 41",,-25.7781,28.2358
44,"MORELETAPARK EXT 41",,-25.7781,28.2358
181,"MORELETAPARK UIT 41",,-25.7781,28.2358
44,"MORELETAPARK UIT 41",,-25.7781,28.2358
181,"MORELETAPARK EXT 42",,-25.7781,28.2358
44,"MORELETAPARK EXT 42",,-25.7781,28.2358
181,"MORELETAPARK UIT 42",,-25.7781,28.2358
44,"MORELETAPARK UIT 42",,-25.7781,28.2358
181,"MORELETAPARK EXT 49",,-25.7781,28.2358
44,"MORELETAPARK EXT 49",,-25.7781,28.2358
181,"MORELETAPARK UIT 49",,-25.7781,28.2358
44,"MORELETAPARK UIT 49",,-25.7781,28.2358
181,"MORELETAPARK EXT 50",,-25.7781,28.2358
44,"MORELETAPARK EXT 50",,-25.7781,28.2358
181,"MORELETAPARK UIT 50",,-25.7781,28.2358
44,"MORELETAPARK UIT 50",,-25.7781,28.2358
181,"MORELETAPARK EXT 52",,-25.7781,28.2358
181,"MORELETAPARK UIT 52",,-25.7781,28.2358
181,"MORELETAPARK EXT 63",,-25.7781,28.2358
44,"MORELETAPARK EXT 63",,-25.7781,28.2358
181,"MORELETAPARK UIT 63",,-25.7781,28.2358
44,"MORELETAPARK UIT 63",,-25.7781,28.2358
181,"MORELETAPARK EXT 64",,-25.7781,28.2358
44,"MORELETAPARK EXT 64",,-25.7781,28.2358
181,"MORELETAPARK UIT 64",,-25.7781,28.2358
44,"MORELETAPARK UIT 64",,-25.7781,28.2358
181,"MORELETAPARK EXT 65",,-25.7781,28.2358
181,"MORELETAPARK UIT 65",,-25.7781,28.2358
181,"MORELETAPARK EXT 67",,-25.7781,28.2358
44,"MORELETAPARK EXT 67",,-25.7781,28.2358
181,"MORELETAPARK UIT 67",,-25.7781,28.2358
44,"MORELETAPARK UIT 67",,-25.7781,28.2358
181,"MORELETAPARK EXT 70",,-25.7781,28.2358
181,"MORELETAPARK UIT 70",,-25.7781,28.2358
181,"MORELETAPARK EXT 9",,-25.7781,28.2358
44,"MORELETAPARK EXT 9",,-25.7781,28.2358
181,"MORELETAPARK UIT 9",,-25.7781,28.2358
44,"MORELETAPARK UIT 9",,-25.7781,28.2358
181,MORELETTAPARK,,-25.7781,28.2358
44,MORELETTAPARK,,-25.7781,28.2358
181,NEWLANDS,,-25.7781,28.2358
49,NEWLANDS,,-25.7781,28.2358
181,"NEWLANDS EXT",,-25.7781,28.2358
181,"NEWLANDS UIT",,-25.7781,28.2358
181,"NEWLANDS EXT 1",,-25.7781,28.2358
49,"NEWLANDS EXT 1",,-25.7781,28.2358
181,"NEWLANDS UIT 1",,-25.7781,28.2358
49,"NEWLANDS UIT 1",,-25.7781,28.2358
181,"NEWLANDS EXT 2",,-25.7781,28.2358
49,"NEWLANDS EXT 2",,-25.7781,28.2358
181,"NEWLANDS UIT 2",,-25.7781,28.2358
49,"NEWLANDS UIT 2",,-25.7781,28.2358
181,"NEWLANDS EXT 9",,-25.7781,28.2358
49,"NEWLANDS EXT 9",,-25.7781,28.2358
181,"NEWLANDS UIT 9",,-25.7781,28.2358
49,"NEWLANDS UIT 9",,-25.7781,28.2358
181,"NIEUW MUCKLENEUK",,-25.7781,28.2358
181,NIEUW-MUCKLENEUK,,-25.7781,28.2358
181,"POST POINT MENLYN",,-25.7781,28.2358
63,"POST POINT MENLYN",,-25.7781,28.2358
181,RIETVALLEIRAND,,-25.7781,28.2358
174,RIETVALLEIRAND,,-25.7781,28.2358
181,"RIETVALLEIRAND EXT 33",,-25.7781,28.2358
181,"RIETVALLEIRAND UIT 33",,-25.7781,28.2358
181,"RIETVALLEIRAND EXT 34",,-25.7781,28.2358
174,"RIETVALLEIRAND EXT 34",,-25.7781,28.2358
181,"RIETVALLEIRAND UIT 34",,-25.7781,28.2358
174,"RIETVALLEIRAND UIT 34",,-25.7781,28.2358
181,"RIETVLEI COUNTRY ESTATE",,-25.7781,28.2358
181,"RIETVLEI COUNTRY LANDGOED",,-25.7781,28.2358
181,STERREWAG,,-25.7781,28.2358
181,WATERKLOOF,,-25.7781,28.2358
145,WATERKLOOF,,-25.7781,28.2358
181,"WATERKLOOF EXT 1",,-25.7781,28.2358
181,"WATERKLOOF UIT 1",,-25.7781,28.2358
181,"WATERKLOOF EXT 2",,-25.7781,28.2358
181,"WATERKLOOF UIT 2",,-25.7781,28.2358
181,"WATERKLOOF GLEN",,-25.7781,28.2358
10,"WATERKLOOF GLEN",,-25.7781,28.2358
181,"WATERKLOOF GLEN EXT 2",,-25.7781,28.2358
10,"WATERKLOOF GLEN EXT 2",,-25.7781,28.2358
181,"WATERKLOOF GLEN UIT 2",,-25.7781,28.2358
10,"WATERKLOOF GLEN UIT 2",,-25.7781,28.2358
181,"WATERKLOOF GLEN EXT 3",,-25.7781,28.2358
10,"WATERKLOOF GLEN EXT 3",,-25.7781,28.2358
181,"WATERKLOOF GLEN UIT 3",,-25.7781,28.2358
10,"WATERKLOOF GLEN UIT 3",,-25.7781,28.2358
181,"WATERKLOOF GLEN EXT 4",,-25.7781,28.2358
10,"WATERKLOOF GLEN EXT 4",,-25.7781,28.2358
181,"WATERKLOOF GLEN UIT 4",,-25.7781,28.2358
10,"WATERKLOOF GLEN UIT 4",,-25.7781,28.2358
181,"WATERKLOOF GLEN EXT 5",,-25.7781,28.2358
10,"WATERKLOOF GLEN EXT 5",,-25.7781,28.2358
181,"WATERKLOOF GLEN UIT 5",,-25.7781,28.2358
10,"WATERKLOOF GLEN UIT 5",,-25.7781,28.2358
181,"WATERKLOOF GLEN EXT 6",,-25.7781,28.2358
10,"WATERKLOOF GLEN EXT 6",,-25.7781,28.2358
181,"WATERKLOOF GLEN UIT 6",,-25.7781,28.2358
10,"WATERKLOOF GLEN UIT 6",,-25.7781,28.2358
181,"WATERKLOOF HEIGHTS",,-25.7781,28.2358
65,"WATERKLOOF HEIGHTS",,-25.7781,28.2358
181,WATERKLOOFHOOGTE,,-25.7781,28.2358
65,WATERKLOOFHOOGTE,,-25.7781,28.2358
181,"WATERKLOOF HEIGHTS EXT 3",,-25.7781,28.2358
181,"WATERKLOOFHOOGTES UIT 3",,-25.7781,28.2358
181,"WATERKLOOF RIDGE",,-25.7781,28.2358
181,WATERKLOOFRIF,,-25.7781,28.2358
181,"WATERKLOOF RIDGE EXT 2",,-25.7781,28.2358
181,"WATERKLOOFRIF UIT 2",,-25.7781,28.2358
181,"WATERKLOOF VALLEY",,-25.7781,28.2358
145,"WATERKLOOF VALLEY",,-25.7781,28.2358
181,WATERKLOOFVALLEI,,-25.7781,28.2358
145,WATERKLOOFVALLEI,,-25.7781,28.2358
181,WATERKLOOFPARK,,-25.7781,28.2358
181,"WINGATE PARK",,-25.7781,28.2358
153,"WINGATE PARK",,-25.7781,28.2358
181,"WINGATE PARK EXT 1",,-25.7781,28.2358
153,"WINGATE PARK EXT 1",,-25.7781,28.2358
181,"WINGATE PARK UIT 1",,-25.7781,28.2358
153,"WINGATE PARK UIT 1",,-25.7781,28.2358
181,WOODLANDS,,-25.7781,28.2358
72,WOODLANDS,,-25.7781,28.2358
181,BROOKLYN,,-25.7781,28.2358
11,BROOKLYN,,-25.7781,28.2358
181,"BROOKLYN SQUARE",,-25.7781,28.2358
75,"BROOKLYN SQUARE",,-25.7781,28.2358
181,"CONSTANTIA PARK",,-25.7781,28.2358
10,"CONSTANTIA PARK",,-25.7781,28.2358
181,CONSTANTIAPARK,,-25.7781,28.2358
10,CONSTANTIAPARK,,-25.7781,28.2358
181,"CONSTANTIA PARK EXT 1",,-25.7781,28.2358
100,"CONSTANTIA PARK EXT 1",,-25.7781,28.2358
181,"CONSTANTIAPARK UIT 1",,-25.7781,28.2358
100,"CONSTANTIAPARK UIT 1",,-25.7781,28.2358
181,CONSTANTIAPARK,,-25.7781,28.2358
10,CONSTANTIAPARK,,-25.7781,28.2358
181,"DE BEERS",,-25.7781,28.2358
181,ELARDUSPARK,,-25.7781,28.2358
47,ELARDUSPARK,,-25.7781,28.2358
181,"ELARDUSPARK EXT 1",,-25.7781,28.2358
181,"ELARDUSPARK UIT 1",,-25.7781,28.2358
181,"ELARDUSPARK EXT 11",,-25.7781,28.2358
181,"ELARDUSPARK UIT 11",,-25.7781,28.2358
181,"ELARDUSPARK EXT 18",,-25.7781,28.2358
47,"ELARDUSPARK EXT 18",,-25.7781,28.2358
181,"ELARDUSPARK UIT 18",,-25.7781,28.2358
47,"ELARDUSPARK UIT 18",,-25.7781,28.2358
181,"ELARDUSPARK EXT 2",,-25.7781,28.2358
181,"ELARDUSPARK UIT 2",,-25.7781,28.2358
181,"ELARDUSPARK EXT 26",,-25.7781,28.2358
47,"ELARDUSPARK EXT 26",,-25.7781,28.2358
181,"ELARDUSPARK UIT 26",,-25.7781,28.2358
47,"ELARDUSPARK UIT 26",,-25.7781,28.2358
181,"ELARDUSPARK EXT 3",,-25.7781,28.2358
181,"ELARDUSPARK UIT 3",,-25.7781,28.2358
181,"ELARDUSPARK EXT 4",,-25.7781,28.2358
181,"ELARDUSPARK UIT 4",,-25.7781,28.2358
181,"ELARDUSPARK EXT 5",,-25.7781,28.2358
181,"ELARDUSPARK UIT 5",,-25.7781,28.2358
181,"ELARDUSPARK EXT 6",,-25.7781,28.2358
181,"ELARDUSPARK UIT 6",,-25.7781,28.2358
181,"ELARDUSPARK EXT 7",,-25.7781,28.2358
181,"ELARDUSPARK UIT 7",,-25.7781,28.2358
181,"ELARDUSPARK EXT 9",,-25.7781,28.2358
181,"ELARDUSPARK UIT 9",,-25.7781,28.2358
181,ERASMUSKLOOF,,-25.7781,28.2358
48,ERASMUSKLOOF,,-25.7781,28.2358
181,"ERASMUSKLOOF EXT 2",,-25.7781,28.2358
48,"ERASMUSKLOOF EXT 2",,-25.7781,28.2358
181,"ERASMUSKLOOF UIT 2",,-25.7781,28.2358
48,"ERASMUSKLOOF UIT 2",,-25.7781,28.2358
181,"ERASMUSKLOOF EXT 3",,-25.7781,28.2358
